-36.3291371344522,-36.12399807927844,-35.921968066803785,-35.722500941037126,-35.52549478459136,-35.331260944546244,-35.1404699955512,-34.95411509742434,-34.773472955028126,-34.599927608765746,-34.43457600968795,-34.278358184671966,-34.13142778300652,-33.99352816186111,-33.86397115798077,-33.74179335379703,-33.62603179772029,-33.515705421510376,-33.41026472255172,-33.30880957206058,-33.21091169417611,-33.11613372421539,-33.02412991689012,-32.934611026290646,-32.84727692511212,-32.76191374989084,-32.67827074716173,-32.59607360233789,-32.51513412694152,-32.43518776540386,-32.355982492754464,-32.277276839864676,-32.19885092924691,-32.1203057360966,-32.04163341703429,-31.962597286893498,-31.88308973940298,-31.803058675842873,-31.722358589425824,-31.64114838002451,-31.5594283776062,-31.477254637031862,-31.394700627933766,-31.311728748796085,-31.228510457997924,-31.145100766775766,-31.061545393354415,-30.97753606482486,-30.8935277632386,-30.80942666698965,-30.725192042474326
-36.329782559098824,-36.124641660485715,-35.92259812678401,-35.72311027889753,-35.52607920277477,-35.33182193809856,-35.14100900135884,-34.95463682987487,-34.77398043047091,-34.60042455938717,-34.43506557799661,-34.278812454360796,-34.131895764022936,-33.99397418100886,-33.86438094096253,-33.74214505981458,-33.62630298729602,-33.515868992242915,-33.41030340579929,-33.30869497921201,-33.21062654807122,-33.11566234453446,-33.02364794282084,-32.93373118660848,-32.84617921071378,-32.76058994939083,-32.67671242165163,-32.59427215804579,-32.513080706632486,-32.432871834753705,-32.35339462141356,-32.27440562177422,-32.19568540350825,-32.116835289306806,-32.03784893603588,-31.95849130113521,-31.87865618662497,-31.7982948430199,-31.717260209052593,-31.63570552673871,-31.55366312630796,-31.4711578943151,-31.38827453341132,-31.304975484524793,-31.221432457584786,-31.137699699968096,-31.053822231268686,-30.969497815229406,-30.88517311471017,-30.80075809257606,-30.716210879143702
-36.32844380936167,-36.12330614551672,-35.92129080354377,-35.72184732573767,-35.52486672905016,-35.33066427266186,-35.139889299185285,-34.953554325131755,-34.77289451377605,-34.59939266839658,-34.4340498942369,-34.27784206050054,-34.13092457088341,-33.993049056856215,-33.863531795808356,-33.74141643158901,-33.62573957876789,-33.515529135084385,-33.410224549109046,-33.30893569148092,-33.211217248882384,-33.1166396534881,-33.024850346766115,-32.93555709135055,-32.848458855146255,-32.76334002171158,-32.67995011765919,-32.59801615604847,-32.51735016665367,-32.43768843335783,-32.35877971725931,-32.28038272657575,-32.202277852311205,-32.12425361203539,-32.04573662970779,-31.9670528647545,-31.88790472832322,-31.808238695299877,-31.727905357348103,-31.64705257689232,-31.565712245022056,-31.483905118033405,-31.401716625947515,-31.319108422822577,-31.2362515071168,-31.153202074405716,-31.070006551544466,-30.986349141692745,-30.902694185645288,-30.818944144999218,-30.735066826673904
-36.3293575062577,-36.12426220163826,-35.922264702690086,-35.72281908534636,-35.525825810361255,-35.331601086711856,-35.140815854278486,-34.95446791790208,-34.77383506629563,-34.60030538255937,-34.43497625830551,-34.27878854754422,-34.13189672579394,-33.994041946151285,-33.86453431430948,-33.74240493728355,-33.62668693298045,-33.51639371542791,-33.41097675460825,-33.30952853386776,-33.21162133395251,-33.11681814082071,-33.02477384787143,-32.93519974102685,-32.84779635364946,-32.76235103536659,-32.67861368057576,-32.59631041963936,-32.51525227441031,-32.43517437702284,-32.355825656644754,-32.27696316302141,-32.19836670045099,-32.11963535816192,-32.04076471942802,-31.961517376058676,-31.881786767417584,-31.801522047235157,-31.72058008657935,-31.639120715115006,-31.557145603161302,-31.474712361050926,-31.39189551833667,-31.308657319543173,-31.225171177134555,-31.14149205154901,-31.057665704119927,-30.973386408970537,-30.889106524935457,-30.80473344410553,-30.720226745035657
-36.32897879604421,-36.12380712108357,-35.92175415568621,-35.72227093391661,-35.52525673714763,-35.331017467108566,-35.14022101678817,-34.95386119136707,-34.77317838619437,-34.59965540421617,-34.43428773771857,-34.27804875029504,-34.13109023018902,-33.99315866999306,-33.86356639587443,-33.74135376637914,-33.62556007496512,-33.515210159622264,-33.40975247467176,-33.308296155457725,-33.21040032741218,-33.115639983187684,-33.02366539260135,-32.934185961327216,-32.84690155532564,-32.761597022721475,-32.67802139792433,-32.59590066756651,-32.515046600514495,-32.43519485650904,-32.35609334495113,-32.27750106877175,-32.19919839913964,-32.12097455415881,-32.042259471683764,-31.963376525775608,-31.884029755092282,-31.804169000197447,-31.72364443679789,-31.642615091000994,-31.561080656233766,-31.47909594958437,-31.396733445803243,-31.313955796490443,-31.23093309581532,-31.147720545867962,-31.064364306257612,-30.980552067281327,-30.896743413182314,-30.81284036114784,-30.72880762268959
-36.32975489914626,-36.124611175762396,-35.922562341243385,-35.72306827418628,-35.526032934953356,-35.33177356390971,-35.14095545611767,-34.954594202988574,-34.773947884979634,-34.60037393866644,-34.43507735812005,-34.27888615157584,-34.13199287954834,-33.99413837150562,-33.86463211979158,-33.74251577865812,-33.626823546414336,-33.51666803195499,-33.411260092966394,-33.309959890448624,-33.212260367378924,-33.11775750372859,-33.0260990729506,-32.93704437086426,-32.85027439800642,-32.7655982043515,-32.68278907338104,-32.601582149053364,-32.521801450746786,-32.44320259853658,-32.36554358305718,-32.288592305820664,-32.21208739569342,-32.13597713226602,-32.05960011188513,-31.98323908409319,-31.906609965193,-31.82960234101685,-31.75219929323761,-31.67437782071091,-31.59619668218985,-31.51765332910744,-31.43881604198377,-31.359646775872037,-31.280286584102054,-31.200781806879682,-31.12118326214183,-31.0411242906539,-30.9611238989166,-30.881027476553502,-30.800859563895827
-36.32853327580327,-36.12339854268221,-35.92138726517409,-35.72194572306391,-35.524968944717415,-35.330760384855715,-35.139989091551634,-34.95364706522924,-34.77304755861801,-34.59945581422106,-34.43408763645951,-34.277843652941904,-34.130876592315076,-33.99293380566673,-33.86332861168729,-33.741091750815684,-33.62526281539327,-33.5148384038441,-33.4090873466394,-33.30770467160182,-33.20960520025268,-33.11457038822598,-33.02222933668794,-32.932281618692215,-32.84441407659226,-32.758398345359325,-32.67397008944788,-32.59084484735519,-32.50882017844596,-32.42762034614616,-32.34698493980976,-32.26666486327128,-32.18643868582337,-32.10587378937957,-32.02501332024121,-31.943596261243663,-31.861550969489233,-31.778831345806353,-31.695320767934227,-31.611178771699485,-31.526465913000667,-31.44121622409585,-31.355532234383485,-31.269377366600885,-31.18294939839714,-31.096297355058415,-31.00947205358344,-30.92220737344587,-30.83491457008827,-30.747520119366705,-30.659981981893807
-36.32932002778358,-36.1241954859445,-35.922187508786386,-35.72274573102837,-35.525766282598966,-35.331558129026426,-35.14079033483719,-34.954457433300576,-34.77380239039468,-34.60030820038743,-34.43497290627031,-34.27877045730828,-34.13185159307273,-33.99396207382225,-33.86441417174426,-33.7422411901925,-33.62647998976885,-33.51614138198507,-33.41069279235905,-33.3088136039589,-33.211241895188614,-33.11637334298811,-33.02423395193604,-32.934526804438974,-32.846942542952156,-32.76125823366523,-32.677210714057956,-32.59451887934426,-32.512982655961366,-32.43232794956698,-32.352295889901306,-32.27263734220218,-32.19312685931129,-32.11333923947031,-32.0338412425621,-31.952763216878736,-31.871630099077926,-31.78980981955024,-31.707315897508195,-31.624164096787243,-31.540456010043215,-31.456219906336916,-31.371555101673145,-31.286425692811317,-31.20102368298208,-31.11539983433496,-31.029604864697507,-30.937240849689623,-30.857089775209317,-30.77071923620755,-30.684203957595543
-36.32891657830357,-36.123758198623996,-35.921701143296815,-35.72220369407073,-35.525164791755,-35.33089951552236,-35.1400787197979,-34.95369723474774,-34.77302879416369,-34.59946095103392,-34.43408896123634,-34.27785315708302,-34.13090768803328,-33.99299613283156,-33.86342882516274,-33.741247171452805,-33.625482776071046,-33.51524680676269,-33.409745590660386,-33.30833351861423,-33.21050266118303,-33.115841533415704,-33.02399701211748,-32.93472611088201,-32.84770444034037,-32.76274191931534,-32.67960515099709,-32.59802965658498,-32.51783989378713,-32.438787868865326,-32.36063060771749,-32.283120991112206,-32.20609699095792,-32.12929788961833,-32.05223461935581,-31.975154295736292,-31.89776657156628,-31.820023409152963,-31.741753677725203,-31.663095130313366,-31.584057406131734,-31.504648223479172,-31.424933262931056,-31.344876455827567,-31.264623980268595,-31.18422021536944,-31.10371701277681,-31.02276284672582,-30.941860896438286,-30.860858268012528,-30.77978362452227
-36.329248823519755,-36.12414040097913,-35.922125427378425,-35.72266464711499,-35.52565879232264,-35.33142344178209,-35.14062523185708,-34.95428171956968,-34.773650435859615,-34.60008878263967,-34.434846546761115,-34.278588195299925,-34.13171357214648,-33.99383256121487,-33.86427715451777,-33.742074647120205,-33.62625753677747,-33.51584228114071,-33.4102836845088,-33.30867380968728,-33.21058982738967,-33.11560252856401,-33.02335776188248,-32.93356892644482,-32.845934120153345,-32.76023727989309,-32.67622401668806,-32.59361921409396,-32.512229281272504,-32.43178775579346,-32.35204185447869,-32.27274775931897,-32.19368659814324,-32.11445098402291,-32.035552078701365,-31.95524097157903,-31.874926464494852,-31.79405810276873,-31.712496192182062,-31.630402638449535,-31.545556713071658,-31.46470583179329,-31.381484638943913,-31.297343874490885,-31.213201421272053,-31.128863799635347,-31.044376077526373,-30.95951526040092,-30.8745061373424,-30.78947698785002,-30.7043125032285
